,date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
1127,3/8/2015,Quarter2,finishing,Sunday,6,0.6,2.9,N/A,960,0,0.0,0,0,8.0,0.271875
1128,3/9/2015,Quarter2,finishing,Monday,11,0.8,2.9,N/A,0,960,0.0,0,0,8.0,0.960625
1129,3/9/2015,Quarter2,finishing,Monday,12,0.8,4.6,N/A,0,1080,0.0,0,0,9.0,0.902962963
1130,3/9/2015,Quarter2,finishing,Monday,5,0.6,3.94,N/A,0,2880,0.0,0,0,12.0,0.864342593
1131,3/9/2015,Quarter2,sweing,Monday,4,0.75,26.82,1079.0,7020,65,0.0,0,0,58.0,0.850446154
1132,3/9/2015,Quarter2,sweing,Monday,1,0.75,26.82,1322.0,7140,65,0.0,0,0,59.0,0.850426891
1133,3/9/2015,Quarter2,finishing,Monday,9,0.75,2.9,N/A,0,3600,0.0,0,0,15.0,0.841
1134,3/9/2015,Quarter2,sweing,Monday,3,0.8,30.1,964.0,5160,50,0.0,0,1,58.0,0.800842424
1135,3/9/2015,Quarter2,sweing,Monday,12,0.8,15.26,1132.0,4080,63,0.0,0,0,34.0,0.800401961
1136,3/9/2015,Quarter2,sweing,Monday,11,0.8,11.41,357.0,3420,50,0.0,0,0,58.0,0.800034503
1137,3/9/2015,Quarter2,finishing,Monday,3,0.8,4.6,N/A,0,1440,0.0,0,0,12.0,0.795416667
1138,3/9/2015,Quarter2,finishing,Monday,4,0.75,3.94,N/A,0,960,0.0,0,0,8.0,0.7953875
1139,3/9/2015,Quarter2,finishing,Monday,1,0.75,3.94,N/A,0,960,0.0,0,0,8.0,0.794566667
1140,3/9/2015,Quarter2,sweing,Monday,9,0.75,18.79,1193.0,6240,45,0.0,0,0,52.0,0.750395513
1141,3/9/2015,Quarter2,sweing,Monday,2,0.7,16.1,817.0,5520,30,0.0,0,1,45.0,0.700516224
1142,3/9/2015,Quarter2,sweing,Monday,10,0.7,21.82,1576.0,6000,30,0.0,0,0,50.0,0.700422
1143,3/9/2015,Quarter2,finishing,Monday,2,0.7,3.9,N/A,0,1200,0.0,0,0,10.0,0.6825
1144,3/9/2015,Quarter2,sweing,Monday,6,0.65,23.41,1262.0,4560,35,0.0,0,1,38.0,0.650962281
1145,3/9/2015,Quarter2,sweing,Monday,8,0.65,30.48,953.0,6720,26,0.0,0,1,56.0,0.650421429
1146,3/9/2015,Quarter2,sweing,Monday,5,0.6,26.82,919.0,7080,23,0.0,0,1,59.0,0.600040678
1147,3/9/2015,Quarter2,sweing,Monday,7,0.5,30.48,1161.0,6600,0,0.0,0,1,55.0,0.500610909
1148,3/9/2015,Quarter2,finishing,Monday,10,0.7,2.9,N/A,0,960,0.0,0,0,8.0,0.477291667
1149,3/9/2015,Quarter2,finishing,Monday,8,0.65,3.9,N/A,0,960,0.0,0,0,8.0,0.2640625
1150,3/10/2015,Quarter2,finishing,Tuesday,12,0.8,4.6,N/A,1080,0,0.0,0,0,9.0,0.92
1151,3/10/2015,Quarter2,finishing,Tuesday,5,0.6,3.94,N/A,1440,0,0.0,0,0,12.0,0.909391667
1152,3/10/2015,Quarter2,sweing,Tuesday,1,0.75,26.82,1574.0,7080,75,0.0,0,0,59.0,0.900061017
1153,3/10/2015,Quarter2,finishing,Tuesday,3,0.8,4.6,N/A,1440,0,0.0,0,0,12.0,0.894444444
1154,3/10/2015,Quarter2,finishing,Tuesday,4,0.75,3.94,N/A,960,0,0.0,0,0,8.0,0.881575
1155,3/10/2015,Quarter2,finishing,Tuesday,1,0.75,3.94,N/A,960,0,0.0,0,0,8.0,0.880754167
1156,3/10/2015,Quarter2,sweing,Tuesday,4,0.75,26.82,1104.0,5880,65,0.0,0,0,59.0,0.850084211
1157,3/10/2015,Quarter2,finishing,Tuesday,9,0.75,2.9,N/A,1800,0,0.0,0,0,15.0,0.821666667
1158,3/10/2015,Quarter2,sweing,Tuesday,12,0.8,15.26,1069.0,4080,63,0.0,0,0,34.0,0.800401961
1159,3/10/2015,Quarter2,sweing,Tuesday,3,0.8,30.1,756.0,6960,63,0.0,0,1,58.0,0.800071839
1160,3/10/2015,Quarter2,sweing,Tuesday,11,0.8,11.41,338.0,3420,50,0.0,0,0,58.0,0.800034503
1161,3/10/2015,Quarter2,finishing,Tuesday,11,0.8,2.9,N/A,960,0,0.0,0,0,8.0,0.758229167
1162,3/10/2015,Quarter2,sweing,Tuesday,10,0.75,21.82,1499.0,6000,34,0.0,0,0,50.0,0.750608
1163,3/10/2015,Quarter2,sweing,Tuesday,9,0.75,18.79,1247.0,6240,45,0.0,0,0,52.0,0.750395513
1164,3/10/2015,Quarter2,finishing,Tuesday,2,0.7,3.9,N/A,960,0,0.0,0,0,8.0,0.741
1165,3/10/2015,Quarter2,sweing,Tuesday,8,0.7,30.48,923.0,6840,30,0.0,0,1,57.0,0.700505263
1166,3/10/2015,Quarter2,sweing,Tuesday,6,0.7,23.41,1180.0,4560,30,0.0,0,1,38.0,0.700246491
1167,3/10/2015,Quarter2,sweing,Tuesday,2,0.7,16.1,957.0,5400,40,0.0,0,1,45.0,0.700051852
1168,3/10/2015,Quarter2,sweing,Tuesday,5,0.65,26.82,1001.0,7080,26,0.0,0,1,59.0,0.650044068
1169,3/10/2015,Quarter2,sweing,Tuesday,7,0.6,30.48,1017.0,6840,25,0.0,0,1,57.0,0.630402924
1170,3/10/2015,Quarter2,finishing,Tuesday,8,0.65,3.9,N/A,960,0,0.0,0,0,8.0,0.560625
1171,3/10/2015,Quarter2,finishing,Tuesday,7,0.5,3.9,N/A,960,0,0.0,0,0,8.0,0.560625
1172,3/10/2015,Quarter2,finishing,Tuesday,10,0.7,2.9,N/A,960,0,0.0,0,0,8.0,0.39875
1173,3/11/2015,Quarter2,finishing,Wednesday,12,0.8,4.6,N/A,2160,0,0.0,0,0,9.0,0.922839506
1174,3/11/2015,Quarter2,finishing,Wednesday,11,0.8,2.9,N/A,2400,0,0.0,0,0,10.0,0.874027778
1175,3/11/2015,Quarter2,finishing,Wednesday,2,0.75,3.9,N/A,1920,0,0.0,0,0,8.0,0.819270833
1176,3/11/2015,Quarter2,finishing,Wednesday,4,0.75,3.94,N/A,1920,0,0.0,0,0,8.0,0.813309028
1177,3/11/2015,Quarter2,finishing,Wednesday,1,0.75,3.94,N/A,1920,0,0.0,0,0,8.0,0.812625
1178,3/11/2015,Quarter2,sweing,Wednesday,12,0.8,15.26,470.0,4080,63,0.0,0,0,34.0,0.800401961
1179,3/11/2015,Quarter2,sweing,Wednesday,3,0.8,30.1,735.0,6960,63,0.0,0,1,58.0,0.800071839
1180,3/11/2015,Quarter2,sweing,Wednesday,11,0.8,11.41,560.0,3420,50,0.0,0,0,58.0,0.800034503
1181,3/11/2015,Quarter2,finishing,Wednesday,3,0.8,4.6,N/A,1920,0,0.0,0,0,8.0,0.786631944
1182,3/11/2015,Quarter2,finishing,Wednesday,5,0.7,3.94,N/A,1440,0,0.0,0,0,12.0,0.75885
1183,3/11/2015,Quarter2,sweing,Wednesday,10,0.75,21.82,1674.0,6000,34,0.0,0,0,50.0,0.750608
1184,3/11/2015,Quarter2,sweing,Wednesday,9,0.75,18.79,290.0,5040,45,0.0,0,0,52.0,0.750347333
1185,3/11/2015,Quarter2,sweing,Wednesday,2,0.75,16.1,971.0,5400,45,0.0,0,1,45.0,0.750140741
1186,3/11/2015,Quarter2,sweing,Wednesday,1,0.75,26.82,1322.0,7080,45,0.0,0,0,59.0,0.750050847
1187,3/11/2015,Quarter2,sweing,Wednesday,4,0.75,26.82,1054.0,7080,45,0.0,0,0,59.0,0.750050847
1188,3/11/2015,Quarter2,sweing,Wednesday,5,0.7,26.82,992.0,6960,30,0.0,0,1,58.0,0.700556897
1189,3/11/2015,Quarter2,sweing,Wednesday,8,0.7,30.48,914.0,6840,30,0.0,0,1,57.0,0.700505263
1190,3/11/2015,Quarter2,sweing,Wednesday,6,0.7,23.41,1128.0,4560,40,0.0,0,1,38.0,0.700246491
1191,3/11/2015,Quarter2,sweing,Wednesday,7,0.65,30.48,935.0,6840,26,0.0,0,1,57.0,0.650596491
1192,3/11/2015,Quarter2,finishing,Wednesday,10,0.75,2.9,N/A,960,0,0.0,0,0,8.0,0.628333333
1193,3/11/2015,Quarter2,finishing,Wednesday,8,0.7,3.9,N/A,960,0,0.0,0,0,8.0,0.625625
1194,3/11/2015,Quarter2,finishing,Wednesday,7,0.65,3.9,N/A,960,0,0.0,0,0,8.0,0.625625
1195,3/11/2015,Quarter2,finishing,Wednesday,9,0.75,2.9,N/A,1800,0,0.0,0,0,15.0,0.505888889
1196,3/11/2015,Quarter2,finishing,Wednesday,6,0.7,2.9,N/A,720,0,0.0,0,0,6.0,0.394722222
